unit_number,time_in_cycles,op_setting_1,op_setting_2,op_setting_3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21
10,32,0.0008361209955570648,0.00020665501037029661,100.0,520.1872,641.1643,1592.4754,1399.4814,14.5905,21.6135,554.9905,2386.6422,9063.1706,1.3004,47.4336,520.3689,2393.3468,8146.3287,8.4194,0.03,392.356,2385.7763,100.1314,38.7952,23.2344
10,33,0.0005226816425925871,0.00018380783625932223,100.0,519.1047,642.4502,1590.7131,1403.0085,14.5955,21.5998,555.1921,2391.0324,9054.6548,1.2972,47.4546,522.7593,2387.8975,8140.2486,8.4033,0.0299,392.0852,2383.3191,100.3949,38.7904,23.3183
10,34,0.002388160725287649,0.00021466042487404324,100.0,519.3511,642.5622,1589.4336,1398.3391,14.6085,21.634,553.9582,2389.5354,9030.8305,1.3021,47.5366,521.2867,2380.9497,8143.2129,8.4086,0.0301,390.8331,2385.3165,100.0954,38.8397,23.238
10,35,0.0005906538719042743,0.0003226621729967633,100.0,518.4873,643.0112,1592.594,1400.9132,14.6331,21.538,554.0499,2392.7851,9015.5683,1.2988,47.4964,521.6848,2393.0658,8139.5082,8.4051,0.0299,391.3957,2389.2056,100.0158,38.7796,23.3517
10,36,0.00039884728525968385,0.00025810338997017364,100.0,517.6583,641.817,1588.6896,1400.1392,14.5896,21.5747,554.1377,2392.9453,9029.6761,1.2997,47.4661,521.0582,2382.8264,8158.3445,8.4067,0.03,392.033,2389.4644,99.8149,38.7966,23.2444
10,37,-0.0013878281713214976,0.00026076306884614743,100.0,518.7042,640.8007,1587.3398,1397.9379,14.6544,21.5854,554.6784,2385.8556,9023.8968,1.3037,47.5571,521.0008,2388.4002,8148.5962,8.409,0.03,393.3198,2391.2162,99.74,38.8805,23.3932
10,38,-0.0006241764318119199,3.4321331021405e-05,100.0,518.4155,643.3317,1588.6394,1403.5093,14.6085,21.5942,555.3286,2391.3249,9043.3787,1.3029,47.4964,520.8976,2388.6647,8129.6296,8.4043,0.03,392.4712,2390.6833,100.0248,38.9628,23.3559
10,39,-0.0003452645247821627,0.00027730990624772877,100.0,519.1982,641.8282,1585.4686,1402.3284,14.6321,21.5301,555.2466,2394.6035,9050.6507,1.3004,47.4166,520.7227,2385.6966,8135.5495,8.4219,0.03,392.3616,2382.5477,100.0981,38.9142,23.3251
10,40,-0.0006019061103217465,9.324884903770848e-05,100.0,519.3292,641.0577,1590.3213,1402.4217,14.5988,21.6034,555.2612,2389.6971,9065.5281,1.2982,47.4452,520.9023,2387.4043,8156.2578,8.3795,0.03,391.3822,2389.1474,100.0909,38.91,23.3185
10,41,-0.0007934284683841378,0.00023405257661980347,100.0,517.5832,641.7962,1590.143,1400.9342,14.6557,21.5997,553.6578,2391.0815,9040.0744,1.2987,47.3905,520.9005,2388.1491,8142.3654,8.3983,0.03,391.4568,2387.2771,100.1679,38.7851,23.2486
10,42,0.0012126682306415378,0.00020629744361180905,100.0,518.2776,642.172,1588.5614,1399.6672,14.6048,21.6076,551.6195,2387.0246,9046.0573,1.2995,47.3698,522.006,2387.4991,8127.2798,8.4046,0.03,392.0689,2388.3576,99.9318,38.9674,23.3134
10,43,0.001180512631185354,0.00024634812922997223,100.0,519.2263,641.4243,1583.0794,1400.8338,14.6397,21.6322,553.0687,2387.4873,9040.1669,1.2981,47.4907,521.6629,2386.5447,8123.8661,8.4181,0.0299,392.3096,2380.4323,100.0117,38.7925,23.3589
10,44,0.0016481027449880596,0.00015878484240622155,100.0,518.4189,642.8034,1588.8847,1399.9803,14.6209,21.6461,554.1741,2389.0856,9013.7301,1.3002,47.4801,520.8844,2383.5261,8130.6733,8.382,0.03,391.3003,2387.4575,99.9751,38.8462,23.31
10,45,0.0022550146922890573,-1.2511027905932518e-05,100.0,519.7916,643.5184,1587.9195,1404.883,14.62,21.6488,553.8527,2384.8428,9021.4325,1.2984,47.5353,521.9193,2383.8954,8150.6599,8.4227,0.03,392.4079,2390.2678,100.0592,38.8048,23.2974
10,46,0.0009741726237870894,0.00029110070585019196,100.0,518.8307,641.8422,1587.934,1401.749,14.6243,21.6154,553.6383,2392.0524,9063.8585,1.302,47.3507,522.2562,2385.1999,8135.6504,8.415,0.03,391.775,2387.8719,100.2773,38.8884,23.3042
10,47,0.0004589706520903295,0.0003039873639520803,100.0,518.9267,642.6089,1586.7032,1399.37,14.6379,21.5768,555.0817,2383.5124,9047.7948,1.2989,47.3595,519.8209,2387.6762,8168.6339,8.4127,0.03,391.8012,2389.4483,99.8377,38.7612,23.3233
10,48,0.0026677601995075736,0.00018174395944681225,100.0,518.6315,640.1226,1588.7995,1399.8541,14.5844,21.6373,553.4304,2392.5577,9052.9176,1.3039,47.3926,522.0746,2379.8622,8140.8144,8.4032,0.03,391.3126,2384.8821,100.0441,38.7888,23.323
10,49,0.0004311497706016228,0.00011755606195465474,100.0,518.0743,642.1797,1587.3505,1401.9366,14.6298,21.6537,553.7309,2392.1044,9038.3327,1.3008,47.3204,522.6697,2385.1406,8128.8544,8.4248,0.03,392.6161,2390.3644,100.2246,38.8511,23.3011
10,50,-0.00023554827613607465,0.0002251582752398314,100.0,519.6847,642.7936,1590.7858,1399.6589,14.5988,21.6185,554.4798,2389.5102,9018.3955,1.3024,47.3753,522.7298,2390.3881,8136.8944,8.4001,0.0299,392.3708,2383.5542,100.1041,38.7636,23.3263
10,51,4.4966159529326614e-05,1.3750321269323518e-05,100.0,518.7428,644.6421,1585.016,1399.7998,14.629,21.6125,556.1572,2387.6917,9041.8211,1.2972,47.3677,522.8379,2384.9709,8127.6763,8.4164,0.0299,392.9671,2382.7458,99.9213,38.8548,23.3099
10,52,0.0006647549497149805,0.00011093523935130782,100.0,519.2679,642.7503,1584.9716,1403.2863,14.6183,21.5645,553.1229,2395.2825,9037.4951,1.2983,47.4489,521.5203,2383.8499,8131.9294,8.3945,0.03,392.362,2392.0414,100.2475,38.7775,23.29
10,53,-0.0006543344039796613,0.0003835990770899378,100.0,519.1514,642.5274,1587.5863,1402.5154,14.5895,21.6359,554.1428,2387.2743,9035.7571,1.301,47.4661,521.786,2391.7034,8128.8247,8.4035,0.03,391.8821,2384.965,100.2238,38.8626,23.2848
10,54,-0.0005428396876381617,0.00022030813730063108,100.0,518.4394,642.1368,1591.0753,1401.0309,14.6383,21.5799,555.1652,2390.9923,9055.3186,1.3021,47.3448,521.6176,2389.1176,8113.4828,8.4027,0.03,391.623,2388.8283,100.0809,38.8423,23.2912
10,55,0.0005925175016430801,0.00024334966086638984,100.0,519.0999,640.1411,1586.4247,1403.4707,14.6426,21.6139,554.3017,2386.1021,9067.3698,1.3005,47.4452,521.6876,2391.6337,8132.0916,8.4062,0.03,391.2166,2387.6769,100.1763,38.8778,23.2961
10,56,0.0009573750377816345,8.814427974408218e-05,100.0,518.9189,642.3537,1586.0171,1397.1071,14.6115,21.6367,555.273,2389.9914,9045.5512,1.2973,47.5027,521.5293,2384.6198,8136.6726,8.378,0.03,392.0733,2381.6181,100.0781,38.9017,23.3059
10,57,-0.0007227948000610358,0.00018864624407419146,100.0,519.0489,641.935,1592.6963,1403.6559,14.6372,21.6395,555.0333,2387.7976,9025.4136,1.2986,47.5049,521.6152,2397.2667,8157.602,8.4156,0.03,392.0508,2390.8486,100.2202,38.9768,23.2878
10,58,0.003009422111099836,0.00015365940396650055,100.0,518.6481,642.5979,1592.5755,1402.0127,14.6044,21.5889,554.9874,2389.9237,9047.5544,1.2987,47.3635,520.8791,2384.3151,8134.8394,8.4222,0.03,393.6317,2387.0572,99.9855,38.8323,23.2897
10,59,0.001243440052624513,0.00022077687651295288,100.0,518.9512,641.5854,1585.54,1400.7075,14.5981,21.5742,553.223,2386.7948,9041.4218,1.3008,47.5952,520.6296,2391.0163,8140.557,8.4142,0.03,391.4052,2388.7668,100.0234,38.8468,23.3939
10,60,0.001685408873522321,0.00023253101387543548,100.0,519.8156,641.617,1592.2732,1403.6482,14.6213,21.6015,553.9474,2387.1683,9048.8009,1.2997,47.5037,521.4174,2390.6221,8136.928,8.3921,0.03,392.7034,2389.1463,99.8852,38.7733,23.299
10,61,0.0007147841619916675,0.00025420185357952327,100.0,516.8909,643.0659,1590.6496,1400.4825,14.6134,21.6092,554.0989,2388.0911,9056.2971,1.3021,47.5442,522.4464,2390.3599,8118.5706,8.3987,0.03,391.0156,2392.4551,99.7932,38.7864,23.2605
10,62,-0.0014200879533005114,0.00011503622988790464,100.0,518.1457,641.9506,1587.3687,1403.6322,14.5874,21.6129,554.6365,2387.6166,9049.7716,1.301,47.5598,521.4673,2391.2667,8122.2542,8.4283,0.0301,391.0815,2388.053,100.1496,38.7958,23.24
10,63,-0.0003146405628037647,0.0003220479148457647,100.0,518.7103,642.2533,1586.6353,1396.9992,14.6453,21.6336,553.217,2391.9282,9049.9181,1.3001,47.4005,521.4548,2390.4363,8153.6614,8.4114,0.0301,391.3196,2387.4602,100.1326,38.808,23.3234
10,64,0.00011463360661436047,9.876917512184236e-05,100.0,519.8061,642.8836,1587.5339,1399.7444,14.6175,21.6082,555.1175,2386.0828,9019.554,1.2999,47.5604,520.5052,2385.6845,8152.2904,8.4076,0.03,392.9463,2381.9647,99.9235,38.9138,23.312
10,65,0.0004996609395994184,0.00016588937816020485,100.0,519.0683,644.26,1590.6629,1403.9367,14.6394,21.5766,553.3231,2390.2418,9067.7991,1.3003,47.5146,521.7761,2394.8023,8135.343,8.4274,0.0299,391.868,2383.7086,99.9833,38.8583,23.2987
10,66,0.003175714000401649,9.885343510948712e-05,100.0,520.1792,642.9687,1591.6229,1401.955,14.6181,21.6111,553.0474,2389.3421,9061.9094,1.3024,47.4223,523.7539,2392.5243,8129.9961,8.4231,0.03,391.8909,2389.7089,99.9455,38.8747,23.3322
10,67,0.0006034787684321154,0.00031117911521778006,100.0,519.6882,642.1287,1591.4393,1401.9928,14.636,21.6079,554.6973,2387.4236,9036.4479,1.3022,47.4148,521.2868,2391.2739,8151.4086,8.4117,0.03,391.8674,2394.5662,99.9894,38.8466,23.3169
10,68,-0.0009529962881229437,0.00022367306667785223,100.0,517.8727,640.9058,1591.1856,1401.4998,14.6247,21.6179,554.7074,2379.6593,9028.6703,1.3042,47.4512,521.3062,2384.6679,8121.8537,8.4113,0.03,391.4926,2394.2225,100.2308,38.9276,23.2951
10,69,-0.00042668144486620306,0.00022054023902484226,100.0,518.2959,642.5418,1585.6638,1399.4684,14.608,21.6242,554.1434,2384.5643,9011.6579,1.2993,47.5334,521.7524,2383.9384,8137.03,8.3939,0.03,391.8729,2386.399,99.8629,38.9049,23.2396
10,70,0.0020108612848324186,2.4244351847394597e-05,100.0,518.985,641.8131,1587.383,1396.5166,14.623,21.5923,553.4593,2387.9883,9056.0793,1.2976,47.5835,521.1013,2389.8452,8154.5703,8.4029,0.03,392.3268,2387.9218,99.9974,38.8915,23.2653
10,71,-0.0006801366789770831,8.843948439717073e-05,100.0,517.3308,643.3443,1587.0857,1403.3099,14.6367,21.6547,553.5117,2392.6413,9045.3347,1.3012,47.4954,521.0678,2391.4558,8136.4315,8.4288,0.03,391.873,2391.0161,99.7533,38.8372,23.2962
10,72,-0.0011504196362857474,0.00029392601206204696,100.0,518.8024,641.3988,1588.5949,1402.9008,14.6218,21.6584,554.0997,2378.9488,9039.3573,1.3001,47.4262,523.3406,2383.4471,8141.499,8.4147,0.0301,391.8224,2388.7536,99.983,38.9297,23.2657
10,73,0.006142274170543555,0.0002986295191769893,100.0,518.3991,641.7676,1586.2494,1404.4921,14.6585,21.5837,555.9117,2385.7164,9027.9088,1.3019,47.5011,521.1518,2383.485,8148.1907,8.4174,0.03,391.5671,2391.4865,100.1852,38.848,23.2736
10,74,0.0006583292050406102,0.00011178186597628534,100.0,519.0685,642.6664,1592.2839,1402.6808,14.6139,21.665,555.6429,2388.1888,9048.7922,1.2989,47.5076,522.0065,2383.6939,8137.6213,8.4018,0.03,391.6233,2382.4744,100.0274,38.8657,23.3113
10,75,0.0014158373939821957,0.00040293094596163023,100.0,520.2029,642.6825,1588.2444,1398.7942,14.6179,21.5856,553.3989,2381.6746,9034.8139,1.3031,47.3975,520.381,2386.9767,8132.3721,8.4094,0.0299,391.366,2382.1443,99.9596,38.7988,23.3197
10,76,0.00160227162028028,0.00030398172761295675,100.0,518.7964,640.3654,1587.9925,1399.4173,14.634,21.6403,553.6003,2389.7197,9038.4412,1.2982,47.3547,521.7178,2383.3443,8134.7476,8.4154,0.03,391.141,2389.5739,100.1332,38.8701,23.2944
10,77,-0.0011429128980608742,9.656598733590647e-05,100.0,520.2372,640.8635,1591.0197,1403.0088,14.5778,21.5918,552.4623,2390.249,9037.9221,1.2969,47.4981,520.7718,2385.0773,8123.4869,8.4061,0.0299,391.7329,2394.7953,100.0965,38.8196,23.3099
10,78,0.003435237663430946,0.0001184633535167323,100.0,518.9779,643.8529,1585.5992,1402.4435,14.6033,21.6505,552.361,2388.1781,9050.56,1.2995,47.4532,521.9317,2389.3849,8135.8734,8.418,0.0301,392.3963,2389.0136,99.9417,38.746,23.2956
10,79,0.0010564377316049623,0.00030106216960221264,100.0,518.8771,642.5091,1589.7295,1401.4125,14.6425,21.6735,554.5935,2382.7201,9049.9677,1.301,47.5251,521.7217,2386.9073,8124.7233,8.3881,0.03,391.7605,2382.3852,100.0188,38.8115,23.2865
10,80,0.0011485986912251485,0.00026081982393426784,100.0,519.3073,641.4322,1589.3593,1397.3217,14.6227,21.6011,554.6981,2389.9643,9057.5455,1.3019,47.4401,521.5043,2382.4468,8145.9742,8.4155,0.0299,392.6165,2378.9916,99.8873,38.8628,23.2998
10,81,0.0005602288570441871,0.000216470123553029,100.0,518.3369,642.9027,1585.7117,1400.8513,14.604,21.6102,552.1066,2386.6119,9036.3469,1.3,47.5665,519.9582,2382.3495,8154.9562,8.4177,0.03,392.3086,2388.8013,99.921,38.7787,23.3011
10,82,0.0019784007813695454,0.00025352315288855844,100.0,518.3755,643.0683,1591.615,1401.1465,14.5893,21.6327,552.7483,2391.7798,9041.4797,1.3,47.4091,521.3939,2393.5427,8127.827,8.397,0.03,391.7733,2392.1875,99.8634,38.7996,23.3181
10,83,0.0025636716919342456,0.00010773521893216349,100.0,519.4657,643.9204,1588.9034,1401.2858,14.64,21.6088,555.2086,2391.9192,9031.4762,1.2994,47.5152,522.5179,2390.5232,8133.7783,8.4267,0.0301,391.1521,2389.6596,99.8802,38.8338,23.2842
10,84,0.0009010150613405549,0.00019515252590944292,100.0,519.1756,642.2754,1589.5159,1405.4664,14.6163,21.612,554.5153,2387.1691,9049.0286,1.2991,47.6169,521.6502,2384.5624,8168.3159,8.3997,0.03,392.4153,2384.0402,100.233,38.77,23.3273
10,85,0.00039939080521692364,9.635152147611091e-05,100.0,519.6458,643.0842,1589.1784,1399.9859,14.594,21.6462,555.1727,2385.1112,9019.7295,1.2986,47.4658,521.9867,2380.4922,8149.856,8.4028,0.03,393.3668,2388.8092,99.9864,38.9083,23.3538
10,86,0.0032951843274092634,0.00034790763374182524,100.0,517.9801,642.3777,1590.4852,1400.1628,14.5997,21.5944,554.3737,2388.8999,9052.7041,1.302,47.5524,522.9343,2386.9394,8149.0249,8.399,0.03,392.3158,2383.28,99.9695,38.8609,23.2863
10,87,-0.0014375433996549167,8.642809719731646e-05,100.0,518.8626,642.6725,1590.479,1397.1028,14.632,21.635,553.5639,2387.2743,9040.7484,1.3031,47.5338,521.4543,2384.7184,8146.4984,8.4228,0.03,391.3694,2386.572,99.8393,38.759,23.3081
10,88,0.0018161916106896646,0.00019904846764793633,100.0,518.1093,645.7847,1591.7777,1399.4155,14.6205,21.6011,553.9396,2385.9977,9049.3155,1.3014,47.5351,521.3094,2386.6177,8147.4719,8.4189,0.03,392.258,2389.4052,100.188,38.8369,23.2236
10,89,-0.0017903701039507667,0.00034051579339376486,100.0,518.9597,644.0355,1590.4275,1400.348,14.6495,21.5207,555.0404,2385.0269,9032.7588,1.2992,47.5328,521.3794,2390.9359,8140.4705,8.4005,0.0301,391.729,2388.6736,100.0496,38.8517,23.2678
10,90,0.0006407629203514095,0.00022413423849705885,100.0,518.2057,643.0674,1592.9034,1402.6518,14.6384,21.6796,552.9378,2390.0142,9027.3632,1.3007,47.4059,521.4079,2389.3495,8130.701,8.4196,0.03,392.9477,2383.2408,99.935,38.8522,23.2635
10,91,0.0002307325378088003,0.00010995792268648226,100.0,519.2634,642.8566,1592.8689,1399.6935,14.6113,21.5914,554.0562,2388.0372,9040.424,1.3023,47.4787,522.8043,2388.0041,8126.1879,8.4362,0.0301,391.9838,2390.5724,99.9753,38.8143,23.1911
10,92,0.0015002824502575408,0.00017326118878356055,100.0,519.2198,642.1856,1590.3563,1401.4135,14.6477,21.5839,553.565,2393.7055,9063.2511,1.3019,47.5395,520.6828,2396.2848,8129.6493,8.4095,0.03,391.5535,2387.5801,99.8113,38.8357,23.2656
10,93,0.0006427459394244963,0.00031791530880403865,100.0,517.7151,643.826,1592.8285,1402.0333,14.6081,21.6529,554.5628,2385.2567,9040.6304,1.2965,47.5053,519.8813,2395.7389,8143.9236,8.4019,0.03,393.5229,2391.728,100.0762,38.7466,23.2231
10,94,0.001420759890812563,0.00022848556858776493,100.0,518.8186,643.957,1590.659,1398.7968,14.6023,21.6111,554.1951,2390.6591,9039.4304,1.2996,47.5064,520.8625,2388.948,8135.6949,8.4094,0.03,391.5163,2387.0638,99.8564,38.7161,23.253
10,95,0.0019378678952432968,0.0001586248740865741,100.0,517.1534,644.1369,1591.7648,1401.4566,14.5839,21.6029,554.5541,2385.463,9041.0054,1.2968,47.6074,521.1161,2390.2542,8144.5525,8.414,0.0301,392.2813,2387.7767,100.1164,38.7096,23.2627
10,96,0.00030638110257888266,0.00013799950878458966,100.0,518.3468,643.1717,1595.5352,1401.3796,14.6156,21.589,554.5295,2395.5103,9047.9054,1.2975,47.4552,522.2082,2388.6403,8132.3677,8.4352,0.03,391.4735,2390.055,99.7884,38.7501,23.1835
10,97,-3.8512299539966276e-05,0.00028481012835943704,100.0,518.1783,642.6943,1590.0713,1402.1679,14.6294,21.6364,553.4788,2390.7666,9020.5498,1.3018,47.5778,520.8956,2381.0869,8131.8187,8.4133,0.03,393.6328,2386.1151,100.0364,38.773,23.2489
10,98,-0.001835679840417792,0.00011327898888384277,100.0,517.5749,643.3919,1595.6338,1397.8247,14.5717,21.6361,553.0064,2387.1594,9039.1194,1.3001,47.7826,520.9541,2388.1447,8151.9768,8.4275,0.03,392.346,2388.3086,99.9349,38.6575,23.1824
10,99,0.0036920696569916708,0.00022998270259337939,100.0,519.4213,643.3259,1593.3004,1400.5325,14.6325,21.6722,554.6485,2385.8894,9054.83,1.3013,47.6207,521.9065,2386.3233,8134.2943,8.3976,0.0299,391.5621,2384.5402,99.9391,38.6965,23.2707
10,100,-3.102857419394001e-05,0.00016991849661949056,100.0,519.0956,643.107,1591.8035,1402.047,14.6403,21.6073,554.4488,2384.1735,9035.8777,1.2995,47.5801,521.7493,2389.7632,8109.7574,8.4212,0.03,392.6236,2391.2256,99.7999,38.6298,23.214
10,101,-0.002106037086482612,0.00013207391801747456,100.0,518.873,641.5978,1596.2707,1403.6404,14.6138,21.574,554.4251,2389.6029,9066.5136,1.2996,47.4792,521.6602,2390.0639,8145.6837,8.4428,0.0301,392.9915,2394.8394,99.8139,38.5516,23.1522
10,102,0.0010206194225263012,7.743382939168818e-05,100.0,518.6845,643.8573,1589.7597,1404.3643,14.606,21.6492,554.2974,2388.8421,9030.5842,1.298,47.6141,520.4883,2389.8328,8146.4178,8.4297,0.03,392.6084,2390.8602,100.2356,38.6471,23.1619
10,103,0.0024976467869824107,0.00020108696985007404,100.0,519.2866,643.4365,1590.2898,1403.3573,14.6387,21.6478,553.849,2389.1077,9063.5955,1.2999,47.5957,522.1401,2392.1174,8169.6304,8.4393,0.03,392.2049,2384.9495,99.8151,38.6135,23.1627
10,104,-0.0004150825908442533,0.0001397451348181654,100.0,517.304,645.7076,1594.2657,1403.629,14.617,21.6075,553.4862,2390.0572,9048.0984,1.2985,47.7104,520.6837,2385.4468,8133.7753,8.4241,0.03,393.334,2390.6625,100.0424,38.5951,23.1268
10,105,0.0020580290191816023,0.0003367005019128157,100.0,518.3987,645.0797,1593.8205,1403.0855,14.6138,21.6363,553.0956,2385.8074,9057.7286,1.303,47.689,521.7012,2391.2697,8118.19,8.4168,0.03,392.9152,2381.4976,100.0715,38.5696,23.1386
10,106,0.001277746030090055,0.0002540205756391302,100.0,519.2334,644.5602,1593.9606,1403.4128,14.604,21.609,553.0332,2384.2065,9058.8435,1.3012,47.7119,520.7484,2381.9628,8143.6555,8.4349,0.03,392.5858,2390.87,100.2118,38.5959,23.1713
10,107,-0.0016487175412411132,6.554773606691781e-05,100.0,518.4352,645.3861,1594.9488,1401.922,14.5959,21.5869,554.0972,2390.2727,9055.9453,1.2978,47.7234,520.5047,2386.2424,8129.7985,8.4316,0.03,391.9176,2384.424,100.0883,38.5129,23.0984
10,108,0.0018812156910289319,0.00016320782268791837,100.0,518.8571,643.0742,1596.2544,1402.1149,14.6112,21.5787,553.186,2388.5987,9040.5577,1.299,47.6853,519.9781,2389.7559,8137.1692,8.4419,0.03,392.8775,2382.0473,100.0199,38.5202,23.146
10,109,-0.0005156030623531267,0.00011920585500771802,100.0,517.3866,646.0688,1592.9393,1400.6646,14.6221,21.6288,553.9507,2390.6093,9045.0906,1.3002,47.7189,521.3306,2384.1357,8132.0847,8.4333,0.03,393.0093,2388.2065,100.2409,38.4396,23.1545
10,110,0.0026876225611600375,0.0003273248797374311,100.0,519.0059,644.2186,1594.3821,1403.4149,14.6246,21.5882,553.1709,2386.2401,9036.2759,1.3013,47.722,521.717,2391.1712,8132.7007,8.4319,0.0299,392.9671,2384.3064,100.2607,38.545,23.0756
10,111,0.001317777818481438,8.126724546638483e-05,100.0,519.64,645.2021,1592.4421,1402.8732,14.6141,21.5945,551.7715,2388.1257,9040.1886,1.2959,47.7326,520.4974,2389.4407,8131.5808,8.4176,0.0301,393.9237,2382.3953,100.0501,38.4974,23.0597
10,112,-0.00036546810633227077,-5.5099517671968005e-05,100.0,517.2003,644.8915,1592.1766,1404.7756,14.6344,21.5951,553.1349,2391.8471,9043.3108,1.3002,47.7274,520.3654,2390.4915,8131.0281,8.4519,0.03,393.182,2390.5083,99.9247,38.4123,22.977
10,113,0.002725619154937759,0.0002647371125687475,100.0,520.6041,645.2267,1597.1623,1402.76,14.5925,21.6065,552.6759,2388.1826,9057.8507,1.3001,47.9337,521.0312,2390.0382,8128.1594,8.4495,0.03,393.9228,2386.3622,100.1212,38.3655,23.0313
10,114,0.001517133822116025,0.0003100800401936444,100.0,519.3245,646.6426,1594.3688,1407.9938,14.637,21.5902,553.5803,2389.4122,9051.8774,1.2968,47.791,520.5452,2391.913,8148.1241,8.4454,0.03,393.3161,2384.0821,100.0435,38.3812,22.9707
10,115,0.001415152569457538,5.5079848727412114e-05,100.0,519.5831,646.7469,1597.7177,1406.3277,14.6061,21.5953,553.8907,2389.532,9046.6561,1.3,47.7292,520.7363,2389.9086,8124.5599,8.4432,0.03,394.1619,2387.351,100.0685,38.3972,23.0058
10,116,0.001169895815470693,4.4443914357604545e-05,100.0,517.8507,645.7437,1598.0577,1403.2135,14.6584,21.6219,552.8296,2387.4715,9049.8024,1.3021,47.9741,520.2734,2388.3607,8154.0857,8.443,0.03,392.8419,2385.9166,99.8731,38.242,22.9962
10,117,0.0006403271924544343,0.00013954262829787508,100.0,518.3229,646.4717,1598.3348,1408.5805,14.6279,21.6676,553.7639,2387.0776,9064.718,1.3009,48.0377,520.1985,2387.4753,8156.7952,8.4388,0.03,392.0509,2389.3144,99.8476,38.3408,22.9417
10,118,6.234747318916865e-05,8.39202765475628e-05,100.0,517.4681,648.1278,1598.265,1408.1865,14.5594,21.6016,553.0471,2393.3887,9034.0193,1.3014,47.9034,520.6502,2394.5571,8153.0551,8.4259,0.03,392.9958,2394.0251,100.0332,38.379,23.0022
10,119,-0.0007107145714799407,0.00017279729825488816,100.0,518.5189,646.0274,1602.0126,1408.9727,14.6581,21.5383,553.6509,2384.942,9039.1789,1.2985,48.0104,519.914,2385.9299,8131.364,8.4501,0.03,394.714,2382.9738,100.2106,38.2445,22.9198
10,120,0.0011038256415778357,0.0003466719546892165,100.0,519.4155,645.8046,1598.2956,1407.7082,14.6009,21.6338,552.4716,2387.2431,9038.8604,1.2981,47.8881,522.6869,2391.5781,8138.2658,8.4361,0.0301,392.7834,2389.6929,100.1436,38.2223,22.9067
